"Date","Hour","Model","Box ","Temperature [°C]","Time","Pressure","Period"
"5/23/2019","11:02:22","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","22","25.11","0-00:05:15","0.03","Summer"
"5/23/2019","11:02:22","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","22","25.11","0-00:05:20","0.03","Summer"
"5/23/2019","11:02:22","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","22","25.11","0-00:05:25","0.03","Summer"
"5/23/2019","11:02:22","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","22","25.11","0-00:05:30","0.03","Summer"
"5/23/2019","11:02:22","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","22","25.11","0-00:05:35","0.03","Summer"
"5/23/2019","11:02:22","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","22","25.11","0-00:05:40","0.03","Summer"
"5/23/2019","11:02:22","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","22","25.11","0-00:05:45","0.03","Summer"
"5/23/2019","11:02:22","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","22","25.11","0-00:05:50","0.03","Summer"
"5/23/2019","11:02:22","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","22","25.11","0-00:05:55","0.03","Summer"
"5/23/2019","11:02:22","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","22","25.11","0-00:06:00","0.01","Summer"
"5/23/2019","11:02:22","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","22","25.11","0-00:06:05","0.01","Summer"
"5/23/2019","11:02:22","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","22","25.11","0-00:06:10","0.01","Summer"
"5/23/2019","11:02:22","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","22","25.11","0-00:06:15","0.01","Summer"
"5/23/2019","11:02:22","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","22","25.11","0-00:06:20","0.01","Summer"
"5/23/2019","11:02:22","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","22","25.11","0-00:06:25","0.01","Summer"
"5/23/2019","11:02:22","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","22","25.11","0-00:06:30","0.01","Summer"
"5/23/2019","11:02:22","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","22","25.11","0-00:06:35","0.01","Summer"
"5/23/2019","11:02:22","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","22","25.11","0-00:06:40","0.01","Summer"
"5/23/2019","11:02:22","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","22","25.11","0-00:06:45","0.01","Summer"
"5/23/2019","11:02:22","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","22","25.11","0-00:06:50","0.01","Summer"
"5/23/2019","11:02:22","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","22","25.11","0-00:06:55","0.01","Summer"
"5/23/2019","11:02:22","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","22","25.11","0-00:07:00","0.01","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:00:05","0.07","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:00:10","0.06","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:00:15","0.06","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:00:20","0.06","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:00:25","0.05","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:00:30","0.05","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:00:35","0.05","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:00:40","0.05","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:00:45","0.05","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:00:50","0.05","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:00:55","0.05","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:01:00","0.05","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:01:05","0.05","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:01:10","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:01:15","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:01:20","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:01:25","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:01:30","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:01:35","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:01:40","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:01:45","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:01:50","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:01:55","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:02:00","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:02:05","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:02:10","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:02:15","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:02:20","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:02:25","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:02:30","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:02:35","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:02:40","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:02:45","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:02:50","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:02:55","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:03:00","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:03:05","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:03:10","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:03:15","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:03:20","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:03:25","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:03:30","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:03:35","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:03:40","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:03:45","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:03:50","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:03:55","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:04:00","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:04:05","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:04:10","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:04:15","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:04:20","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:04:25","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:04:30","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:04:35","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:04:40","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:04:45","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:04:50","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:04:55","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:05:00","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:05:05","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:05:10","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:05:15","0.04","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:05:20","0.03","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:05:25","0.03","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:05:30","0.03","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:05:35","0.03","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:05:40","0.03","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:05:45","0.03","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:05:50","0.03","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:05:55","0.02","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:06:00","0.02","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:06:05","0.02","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:06:10","0.02","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:06:15","0.02","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:06:20","0.02","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:06:25","0.02","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:06:30","0.02","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:06:35","0.02","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:06:40","0.02","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:06:45","0.02","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:06:50","0.02","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:06:55","0.02","Summer"
"5/23/2019","11:02:21","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","24","25.11","0-00:07:00","0.02","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:00:05","0.27","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:00:10","0.19","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:00:15","0.14","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:00:20","0.11","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:00:25","0.1","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:00:30","0.09","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:00:35","0.08","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:00:40","0.08","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:00:45","0.07","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:00:50","0.07","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:00:55","0.06","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:01:00","0.06","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:01:05","0.06","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:01:10","0.06","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:01:15","0.06","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:01:20","0.05","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:01:25","0.05","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:01:30","0.05","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:01:35","0.05","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:01:40","0.05","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:01:45","0.05","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:01:50","0.05","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:01:55","0.05","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:02:00","0.05","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:02:05","0.05","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:02:10","0.05","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:02:15","0.05","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:02:20","0.05","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:02:25","0.05","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:02:30","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:02:35","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:02:40","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:02:45","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:02:50","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:02:55","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:03:00","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:03:05","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:03:10","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:03:15","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:03:20","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:03:25","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:03:30","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:03:35","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:03:40","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:03:45","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:03:50","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:03:55","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:04:00","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:04:05","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:04:10","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:04:15","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:04:20","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:04:25","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:04:30","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:04:35","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:04:40","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:04:45","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:04:50","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:04:55","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:05:00","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:05:05","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:05:10","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:05:15","0.04","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:05:20","0.03","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:05:25","0.03","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:05:30","0.03","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:05:35","0.03","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:05:40","0.03","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:05:45","0.03","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:05:50","0.02","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:05:55","0.01","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:06:00","0.01","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:06:05","0.01","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:06:10","0.01","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:06:15","0.01","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:06:20","0.01","Summer"
"5/23/2019","11:04:38","0384487 - SIEMENS 3 KAPI BM36  220V (SBS18)(CI36TP02)","23","25.11","0-00:06:25","0.01","Summer"
